actual,proposed
0.0,29.38588523864746
0.0,28.15131187438965
0.0,24.02490997314453
0.0,21.490760803222656
0.0,17.68898582458496
0.0,11.986083030700684
0.0,5.115542411804199
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,17.30835723876953
0.0,22.97951316833496
0.0,30.953296661376953
0.0,35.85023880004883
0.0,38.857601165771484
0.0,40.70451354980469
0.0,42.96149444580078
0.0,45.470218658447266
0.0,49.256378173828125
0.0,58.189910888671875
0.0,62.681522369384766
0.0,66.56269836425781
0.0,68.94624328613281
0.0,70.41004943847656
0.0,70.186279296875
0.0,71.17159271240234
0.0,71.7767105102539
0.0,72.14832305908203
0.0,71.2538070678711
0.0,70.70446014404297
0.0,69.24434661865234
0.0,66.1022720336914
0.0,63.049888610839844
0.0,60.052589416503906
0.0,59.3345947265625
0.0,58.89365005493164
0.0,58.62285614013672
0.0,56.21107482910156
0.0,54.72992706298828
0.0,51.449440002441406
0.0,49.56028366088867
0.0,47.2773551940918
0.0,44.752601623535156
0.0,39.8338623046875
0.0,35.690372467041016
0.0,33.14573287963867
0.0,30.46034812927246
0.0,29.933815002441406
0.0,28.487812042236328
0.0,27.59977912902832
0.0,27.05440902709961
0.0,24.701547622680664
0.0,21.90630340576172
0.0,15.698803901672363
0.0,11.886590003967285
0.0,8.42265510559082
0.0,4.04987096786499
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,12.412688255310059
0.0,17.727554321289062
0.0,22.11421775817871
0.0,25.930938720703125
0.0,31.643117904663086
0.0,37.3966178894043
0.0,43.17539596557617
0.0,48.96979522705078
0.0,53.65105056762695
0.0,57.64868927001953
0.0,61.226402282714844
0.0,64.54632568359375
0.0,67.70792388916016
0.0,70.77230072021484
0.0,73.77696228027344
0.0,76.74495697021484
0.0,80.81307220458984
0.0,84.43416595458984
0.0,87.78072357177734
0.0,89.83594512939453
0.0,91.0981216430664
0.0,91.8732681274414
0.0,92.34930419921875
0.0,92.64165496826172
0.0,93.94393157958984
0.0,94.74369812011719
0.0,95.23486328125
0.0,95.5364990234375
0.0,95.72174072265625
0.0,94.7127685546875
0.0,94.09313201904297
0.0,93.71258544921875
0.0,92.35614776611328
0.0,91.52311706542969
0.0,93.25700378417969
0.0,96.56731414794922
0.0,99.72291564941406
0.0,103.90634155273438
0.0,108.72099304199219
0.0,111.67781066894531
0.0,111.24820709228516
0.0,108.73889923095703
0.0,107.19786071777344
0.0,105.12881469726562
0.0,102.73541259765625
0.0,101.26555633544922
386.4859619140625,97.99626159667969
383.075439453125,330.94305419921875
383.075439453125,329.3511657714844
386.4859313964844,328.3735656738281
389.89642333984375,328.8959045410156
386.4859313964844,330.3394470214844
383.075439453125,330.10321044921875
372.8439636230469,328.8354187011719
355.79180908203125,324.6885986328125
355.79180908203125,316.5283203125
325.0979919433594,305.90325927734375
311.4560241699219,294.88720703125
297.8143310546875,283.6309814453125
294.40386962890625,272.2273254394531
294.40386962890625,264.10125732421875
287.5828857421875,256.8653259277344
280.7621765136719,250.17613220214844
253.4785614013672,241.5771484375
246.65757751464844,231.80538940429688
236.42640686035156,223.55877685546875
236.42640686035156,215.1261749267578
222.78443908691406,205.4564971923828
215.9637451171875,197.27267456054688
188.6801300048828,187.7557830810547
0.0,177.42031860351562
0.0,167.7047882080078
0.0,159.4927978515625
0.0,149.9586181640625
0.0,126.95558166503906
497.1041259765625,442.5216979980469
469.8207702636719,419.30841064453125
439.1266784667969,394.9328308105469
422.07452392578125,381.4878234863281
411.8430480957031,369.8626403808594
401.6118469238281,359.35516357421875
387.96990966796875,348.4112243652344
374.3282470703125,337.1993713378906
360.68658447265625,325.8229675292969
347.04461669921875,314.3454284667969
329.9924621582031,301.6831359863281
309.5298156738281,287.1705017089844
295.88787841796875,273.7668762207031
282.2462158203125,261.0444641113281
251.55238342285156,235.57049560546875
234.4999542236328,221.86875915527344
217.4477996826172,207.84051513671875
196.98516845703125,192.489013671875
0.0,176.32485961914062
0.0,159.66162109375
0.0,143.81463623046875
0.0,128.4688262939453
469.27899169921875,113.43090057373047
452.226806640625,409.4464416503906
431.7641906738281,393.59100341796875
418.1225280761719,379.3628234863281
407.89105224609375,367.25665283203125
397.6597595214844,356.4537048339844
387.4284362792969,346.4511413574219
380.6074523925781,338.0627746582031
366.9657897949219,328.4203796386719
353.323974609375,318.0077819824219
336.2718200683594,305.9994812011719
319.2195129394531,293.0111999511719
302.1673889160156,279.42108154296875
285.1150817871094,265.46136474609375
251.0106658935547,237.6380157470703
230.5480194091797,221.8375244140625
210.08538818359375,205.39764404296875
189.6227569580078,188.5650634765625
0.0,171.49134826660156
0.0,155.3922119140625
0.0,141.01438903808594
0.0,125.4481430053711
0.0,110.27484893798828
0.0,95.3428726196289
0.0,81.6817855834961
0.0,69.92393493652344
0.0,47.21822738647461
0.0,35.286102294921875
0.0,23.467363357543945
0.0,12.840950012207031
0.0,4.069470405578613
0.0,0.0
0.0,0.0
309.53497314453125,276.19854736328125
302.7139892578125,269.27587890625
295.8931579589844,262.779052734375
289.07232666015625,256.5437316894531
289.07232666015625,252.71441650390625
289.07232666015625,250.3627166748047
285.66180419921875,247.7957305908203
285.66180419921875,246.21926879882812
278.84100341796875,243.0056915283203
272.02001953125,238.78665161132812
268.6095275878906,235.0728759765625
265.1991882324219,231.66944885253906
254.96786499023438,226.2111358642578
244.73655700683594,219.4908447265625
237.91558837890625,213.1182403564453
231.09475708007812,206.95919799804688
227.68426513671875,202.05401611328125
224.27392578125,197.91888427734375
220.86343383789062,194.25665283203125
214.04246520996094,189.7620849609375
200.40081787109375,182.51097106933594
196.9903106689453,176.93511962890625
0.0,169.0198974609375
0.0,161.9134979248047
0.0,156.426513671875
0.0,150.8113555908203
0.0,146.24017333984375
0.0,142.3101348876953
0.0,136.52841186523438
0.0,130.7322540283203
489.8236083984375,123.80448913574219
483.0027770996094,422.41534423828125
472.77130126953125,415.0552978515625
469.3609619140625,409.41259765625
459.129638671875,402.5790710449219
455.71917724609375,397.2596435546875
452.30865478515625,392.8700866699219
445.4878234863281,387.92889404296875
435.25653076171875,381.52618408203125
428.4356994628906,375.3486633300781
418.2042541503906,368.1866760253906
411.3834228515625,361.5428161621094
404.56256103515625,355.2171936035156
390.9207763671875,343.0767822265625
380.6894836425781,336.017578125
373.86865234375,329.4368896484375
363.6371765136719,322.0272521972656
356.81634521484375,315.2313537597656
349.99554443359375,308.8123779296875
343.174560546875,302.6247863769531
339.76422119140625,297.7021179199219
336.3537292480469,293.55621337890625
329.53289794921875,288.7646789550781
322.7119445800781,283.5765686035156
315.89111328125,278.14495849609375
305.6597900390625,271.4410705566406
298.83880615234375,265.0785217285156
288.6075134277344,257.8029479980469
278.3761901855469,249.96661376953125
268.1448974609375,241.78591918945312
257.91357421875,233.39373779296875
251.09275817871094,225.9944305419922
240.8614501953125,218.0821075439453
234.0404815673828,210.97744750976562
593.9955444335938,515.4942016601562
587.174560546875,509.87969970703125
580.3536987304688,504.18621826171875
570.1224365234375,497.3215026855469
559.89111328125,489.7375183105469
553.0701293945312,482.8345031738281
546.249267578125,476.3497009277344
539.428466796875,470.12176513671875
529.197021484375,462.9288024902344
512.1448974609375,452.89776611328125
491.6822814941406,440.0010681152344
467.8091735839844,424.2217712402344
450.75701904296875,408.9176025390625
437.115234375,395.0279541015625
416.6526184082031,379.7615661621094
396.1900329589844,363.6496887207031
372.3169250488281,345.89581298828125
355.2646484375,329.3789978027344
341.62298583984375,314.74462890625
331.3916931152344,302.3890686035156
314.33941650390625,289.1875
304.10809326171875,277.71185302734375
290.46630859375,266.17340087890625
273.4141845703125,253.47369384765625
259.77239990234375,241.1835174560547
246.1306915283203,229.14486694335938
232.48890686035156,217.26065063476562
222.25759887695312,206.5940399169922
208.61581420898438,195.55242919921875
198.38450622558594,185.40328979492188
191.56369018554688,176.92495727539062
