actual,proposed
0.0549553744494915,0.0
0.06329099088907242,0.0
0.05408996343612671,0.0
0.05375276505947113,0.0
0.0534340925514698,0.0
0.05749226361513138,0.0
0.052789106965065,0.0
0.04816555976867676,0.0
0.04797716066241264,0.0
0.04780113697052002,0.0
0.04327797889709473,0.0
0.034467991441488266,0.0
0.030145686119794846,0.0
0.025985341519117355,0.0
0.021785443648695946,0.0
0.013283771462738514,0.0
0.00925652589648962,0.0
0.0052782511338591576,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.00434583704918623,0.0
0.004371361341327429,0.0
3.77257056243252e-05,0.0
0.00012338938540779054,0.0
0.004565218463540077,0.0
0.0045848689042031765,0.0
0.004604618065059185,0.0
0.008983494713902473,0.0
0.00022497728059533983,0.0
0.0,0.0
0.0,0.0
0.0006255486514419317,0.0
0.005121865775436163,0.0
0.013844513334333897,0.0
0.026806458830833435,0.0
0.03959300369024277,0.0
0.0522129125893116,0.0
0.055955447256565094,0.0
0.068384550511837,0.0
0.07194569706916809,0.0
0.07548440247774124,0.0
0.07900197058916092,0.0
0.08685865998268127,0.0
0.09027684479951859,0.0
0.10239865630865097,0.0
0.10566780716180801,0.0
0.10457056760787964,0.0
0.10788610577583313,0.0
0.11555157601833344,0.0
0.11443102359771729,0.0
0.12101320922374725,0.0
0.1199360117316246,0.0
0.1189139261841774,0.0
0.11794482916593552,0.0
0.11266764253377914,0.0
0.11185886710882187,0.0
0.11109444499015808,0.0
0.11037267744541168,0.0
0.1053328812122345,0.0
0.1003929004073143,0.0
0.09990750998258591,0.0
0.09073549509048462,0.0
0.08607277274131775,0.0
0.09021172672510147,0.0
0.08995082974433899,0.0
0.08949293196201324,0.0
0.084935262799263,0.0
0.0804571658372879,0.0
0.076055146753788,0.0
0.07172585278749466,0.0
0.05874837189912796,0.0
0.04595768824219704,0.0
0.028987040743231773,0.0
0.016605980694293976,0.0
0.004385244566947222,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.03229960799217224,0.0
0.040107447654008865,0.0
0.04347170516848564,0.0
0.051174573600292206,0.0
0.054438818246126175,0.0
0.057687774300575256,0.0
0.06092207878828049,0.0
0.06850249320268631,0.0
0.08472823351621628,0.0
0.09204565733671188,0.0
0.09930337220430374,0.0
0.10214514285326004,0.0
0.11371111869812012,0.0
0.12080435454845428,0.0
0.12349052727222443,0.0
0.12619176506996155,0.0
0.12454888224601746,0.0
0.12733981013298035,0.0
0.13014298677444458,0.0
0.13295802474021912,0.0
0.13142582774162292,0.0
0.12560679018497467,0.0
0.11991753429174423,0.0
0.11435303092002869,0.0
0.11326633393764496,0.0
0.10787437111139297,0.0
0.09823545813560486,0.0
0.08876428008079529,0.0
0.07945390045642853,0.0
0.0790146067738533,0.0
0.06552409380674362,0.0
0.05223998799920082,0.0
0.043511372059583664,0.0
0.034910351037979126,0.0
0.030790193006396294,0.0
0.013649213127791882,0.0
0.0011017514625564218,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.025617700070142746,0.0
0.03356402739882469,0.0
0.041419316083192825,0.0
0.049188654869794846,0.0
0.056875843554735184,0.0
0.06012548878788948,0.0
0.06772065907716751,0.0
0.07524251192808151,0.0
0.08269472420215607,0.0
0.09008045494556427,0.0
0.09740385413169861,0.0
0.10030877590179443,0.0
0.10321778059005737,0.0
0.10177211463451385,0.0
0.10475011169910431,0.0
0.10773059725761414,0.0
0.10635451227426529,0.0
0.10940064489841461,0.0
0.10808811336755753,0.0
0.10683674365282059,0.0
0.11000321805477142,0.0
0.11316585540771484,0.0
0.11632522940635681,0.0
0.11512286216020584,0.0
0.11833737045526505,0.0
0.11283013969659805,0.0
0.10743949562311172,0.0
0.10216087847948074,0.0
0.0926305279135704,0.0
0.08762233704328537,0.0
0.07835110276937485,0.0
0.06923138350248337,0.0
0.06025686860084534,0.0
0.05142148584127426,0.0
0.047077324241399765,0.0
0.042799390852451324,0.0
0.03858470916748047,0.0
0.030071387067437172,0.0
0.021676471456885338,0.0
0.013393811881542206,0.0
0.005218602251261473,0.0
0.0015052618691697717,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.23862306773662567,0.0
0.2394760400056839,0.0
0.24487018585205078,0.0
0.25038009881973267,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
